center,left,right,steering,throttle,brake,speed
IMG/center_2016_12_01_13_43_21_288.jpg, IMG/left_2016_12_01_13_43_21_288.jpg, IMG/right_2016_12_01_13_43_21_288.jpg,0.0904655,0.9855326,0,30.18638
IMG/center_2016_12_01_13_43_21_390.jpg, IMG/left_2016_12_01_13_43_21_390.jpg, IMG/right_2016_12_01_13_43_21_390.jpg,0.07132844,0.9855326,0,30.18648
IMG/center_2016_12_01_13_43_21_492.jpg, IMG/left_2016_12_01_13_43_21_492.jpg, IMG/right_2016_12_01_13_43_21_492.jpg,0,0.9855326,0,30.18594
IMG/center_2016_12_01_13_43_21_595.jpg, IMG/left_2016_12_01_13_43_21_595.jpg, IMG/right_2016_12_01_13_43_21_595.jpg,0,0.9855326,0,30.18614
IMG/center_2016_12_01_13_43_21_696.jpg, IMG/left_2016_12_01_13_43_21_696.jpg, IMG/right_2016_12_01_13_43_21_696.jpg,0,0.9855326,0,30.18613
IMG/center_2016_12_01_13_43_21_799.jpg, IMG/left_2016_12_01_13_43_21_799.jpg, IMG/right_2016_12_01_13_43_21_799.jpg,0.0904655,0.9855326,0,30.18412
IMG/center_2016_12_01_13_43_21_900.jpg, IMG/left_2016_12_01_13_43_21_900.jpg, IMG/right_2016_12_01_13_43_21_900.jpg,0.1765823,0.9855326,0,30.18074
IMG/center_2016_12_01_13_43_22_002.jpg, IMG/left_2016_12_01_13_43_22_002.jpg, IMG/right_2016_12_01_13_43_22_002.jpg,0,0.9855326,0,30.18566
IMG/center_2016_12_01_13_43_22_102.jpg, IMG/left_2016_12_01_13_43_22_102.jpg, IMG/right_2016_12_01_13_43_22_102.jpg,0,0.9855326,0,30.18602
IMG/center_2016_12_01_13_43_22_203.jpg, IMG/left_2016_12_01_13_43_22_203.jpg, IMG/right_2016_12_01_13_43_22_203.jpg,0,0.9855326,0,30.18605
IMG/center_2016_12_01_13_43_22_305.jpg, IMG/left_2016_12_01_13_43_22_305.jpg, IMG/right_2016_12_01_13_43_22_305.jpg,0,0.9855326,0,30.18606
IMG/center_2016_12_01_13_43_22_406.jpg, IMG/left_2016_12_01_13_43_22_406.jpg, IMG/right_2016_12_01_13_43_22_406.jpg,-0.2876218,0.9855326,0,30.1649
IMG/center_2016_12_01_13_43_22_508.jpg, IMG/left_2016_12_01_13_43_22_508.jpg, IMG/right_2016_12_01_13_43_22_508.jpg,-0.2876218,0.9855326,0,30.1781
IMG/center_2016_12_01_13_43_22_610.jpg, IMG/left_2016_12_01_13_43_22_610.jpg, IMG/right_2016_12_01_13_43_22_610.jpg,-0.2686331,0.9855326,0,30.1829
IMG/center_2016_12_01_13_43_22_713.jpg, IMG/left_2016_12_01_13_43_22_713.jpg, IMG/right_2016_12_01_13_43_22_713.jpg,0,0.9855326,0,30.18303
IMG/center_2016_12_01_13_43_22_814.jpg, IMG/left_2016_12_01_13_43_22_814.jpg, IMG/right_2016_12_01_13_43_22_814.jpg,0.1574452,0.9855326,0,30.17344
IMG/center_2016_12_01_13_43_22_916.jpg, IMG/left_2016_12_01_13_43_22_916.jpg, IMG/right_2016_12_01_13_43_22_916.jpg,0.3679529,0.9855326,0,30.15646
IMG/center_2016_12_01_13_43_23_019.jpg, IMG/left_2016_12_01_13_43_23_019.jpg, IMG/right_2016_12_01_13_43_23_019.jpg,0.4636382,0.9855326,0,30.15792
IMG/center_2016_12_01_13_43_23_121.jpg, IMG/left_2016_12_01_13_43_23_121.jpg, IMG/right_2016_12_01_13_43_23_121.jpg,0.406227,0.9855326,0,30.178
IMG/center_2016_12_01_13_43_23_223.jpg, IMG/left_2016_12_01_13_43_23_223.jpg, IMG/right_2016_12_01_13_43_23_223.jpg,0,0.9855326,0,30.17896
IMG/center_2016_12_01_13_43_23_325.jpg, IMG/left_2016_12_01_13_43_23_325.jpg, IMG/right_2016_12_01_13_43_23_325.jpg,-0.1452064,0.9855326,0,30.17202
IMG/center_2016_12_01_13_43_23_427.jpg, IMG/left_2016_12_01_13_43_23_427.jpg, IMG/right_2016_12_01_13_43_23_427.jpg,-0.3825653,0.9855326,0,30.15179
IMG/center_2016_12_01_13_43_23_529.jpg, IMG/left_2016_12_01_13_43_23_529.jpg, IMG/right_2016_12_01_13_43_23_529.jpg,-0.4205428,0.9855326,0,30.16658
IMG/center_2016_12_01_13_43_23_631.jpg, IMG/left_2016_12_01_13_43_23_631.jpg, IMG/right_2016_12_01_13_43_23_631.jpg,-0.4205428,0.9855326,0,30.17563
IMG/center_2016_12_01_13_43_23_733.jpg, IMG/left_2016_12_01_13_43_23_733.jpg, IMG/right_2016_12_01_13_43_23_733.jpg,-0.2211613,0.9855326,0,30.19157
IMG/center_2016_12_01_13_43_23_836.jpg, IMG/left_2016_12_01_13_43_23_836.jpg, IMG/right_2016_12_01_13_43_23_836.jpg,0,0.9855326,0,30.1831
IMG/center_2016_12_01_13_43_23_936.jpg, IMG/left_2016_12_01_13_43_23_936.jpg, IMG/right_2016_12_01_13_43_23_936.jpg,0.1670138,0.9855326,0,30.17517
IMG/center_2016_12_01_13_43_24_039.jpg, IMG/left_2016_12_01_13_43_24_039.jpg, IMG/right_2016_12_01_13_43_24_039.jpg,0,0.9855326,0,30.18623
IMG/center_2016_12_01_13_43_24_141.jpg, IMG/left_2016_12_01_13_43_24_141.jpg, IMG/right_2016_12_01_13_43_24_141.jpg,0,0.9855326,0,30.1863
IMG/center_2016_12_01_13_43_24_242.jpg, IMG/left_2016_12_01_13_43_24_242.jpg, IMG/right_2016_12_01_13_43_24_242.jpg,0,0.9855326,0,30.18637
IMG/center_2016_12_01_13_43_24_343.jpg, IMG/left_2016_12_01_13_43_24_343.jpg, IMG/right_2016_12_01_13_43_24_343.jpg,0,0.9855326,0,30.18638
IMG/center_2016_12_01_13_43_24_444.jpg, IMG/left_2016_12_01_13_43_24_444.jpg, IMG/right_2016_12_01_13_43_24_444.jpg,0,0.9855326,0,30.1864
IMG/center_2016_12_01_13_43_24_545.jpg, IMG/left_2016_12_01_13_43_24_545.jpg, IMG/right_2016_12_01_13_43_24_545.jpg,0.08089697,0.9855326,0,30.18495
IMG/center_2016_12_01_13_43_24_645.jpg, IMG/left_2016_12_01_13_43_24_645.jpg, IMG/right_2016_12_01_13_43_24_645.jpg,0.07132844,0.9855326,0,30.18588
IMG/center_2016_12_01_13_43_24_748.jpg, IMG/left_2016_12_01_13_43_24_748.jpg, IMG/right_2016_12_01_13_43_24_748.jpg,0,0.9855326,0,30.18623
IMG/center_2016_12_01_13_43_24_848.jpg, IMG/left_2016_12_01_13_43_24_848.jpg, IMG/right_2016_12_01_13_43_24_848.jpg,0,0.9855326,0,30.18634
IMG/center_2016_12_01_13_43_24_950.jpg, IMG/left_2016_12_01_13_43_24_950.jpg, IMG/right_2016_12_01_13_43_24_950.jpg,0,0.9855326,0,30.18634
IMG/center_2016_12_01_13_43_25_053.jpg, IMG/left_2016_12_01_13_43_25_053.jpg, IMG/right_2016_12_01_13_43_25_053.jpg,0,0.9855326,0,30.18635
IMG/center_2016_12_01_13_43_25_154.jpg, IMG/left_2016_12_01_13_43_25_154.jpg, IMG/right_2016_12_01_13_43_25_154.jpg,0,0.9855326,0,30.18634
IMG/center_2016_12_01_13_43_25_255.jpg, IMG/left_2016_12_01_13_43_25_255.jpg, IMG/right_2016_12_01_13_43_25_255.jpg,0,0.9855326,0,30.18635
IMG/center_2016_12_01_13_43_25_356.jpg, IMG/left_2016_12_01_13_43_25_356.jpg, IMG/right_2016_12_01_13_43_25_356.jpg,0,0.9855326,0,30.18635
IMG/center_2016_12_01_13_43_25_459.jpg, IMG/left_2016_12_01_13_43_25_459.jpg, IMG/right_2016_12_01_13_43_25_459.jpg,0,0.9855326,0,30.18633
IMG/center_2016_12_01_13_43_25_559.jpg, IMG/left_2016_12_01_13_43_25_559.jpg, IMG/right_2016_12_01_13_43_25_559.jpg,0,0.9855326,0,30.18637
IMG/center_2016_12_01_13_43_25_660.jpg, IMG/left_2016_12_01_13_43_25_660.jpg, IMG/right_2016_12_01_13_43_25_660.jpg,0,0.9855326,0,30.18635
IMG/center_2016_12_01_13_43_25_762.jpg, IMG/left_2016_12_01_13_43_25_762.jpg, IMG/right_2016_12_01_13_43_25_762.jpg,0,0.9855326,0,30.18636
IMG/center_2016_12_01_13_43_25_864.jpg, IMG/left_2016_12_01_13_43_25_864.jpg, IMG/right_2016_12_01_13_43_25_864.jpg,0,0.9855326,0,30.18633
IMG/center_2016_12_01_13_43_25_967.jpg, IMG/left_2016_12_01_13_43_25_967.jpg, IMG/right_2016_12_01_13_43_25_967.jpg,0,0.9855326,0,30.18634
IMG/center_2016_12_01_13_43_26_068.jpg, IMG/left_2016_12_01_13_43_26_068.jpg, IMG/right_2016_12_01_13_43_26_068.jpg,0,0.9855326,0,30.18633
IMG/center_2016_12_01_13_43_26_171.jpg, IMG/left_2016_12_01_13_43_26_171.jpg, IMG/right_2016_12_01_13_43_26_171.jpg,0,0.9855326,0,30.18635
IMG/center_2016_12_01_13_43_26_271.jpg, IMG/left_2016_12_01_13_43_26_271.jpg, IMG/right_2016_12_01_13_43_26_271.jpg,0,0.9855326,0,30.18633
IMG/center_2016_12_01_13_43_26_372.jpg, IMG/left_2016_12_01_13_43_26_372.jpg, IMG/right_2016_12_01_13_43_26_372.jpg,0,0.9855326,0,30.18633
IMG/center_2016_12_01_13_43_26_473.jpg, IMG/left_2016_12_01_13_43_26_473.jpg, IMG/right_2016_12_01_13_43_26_473.jpg,0,0.9855326,0,30.18633
IMG/center_2016_12_01_13_43_26_575.jpg, IMG/left_2016_12_01_13_43_26_575.jpg, IMG/right_2016_12_01_13_43_26_575.jpg,0,0.9855326,0,30.18634
IMG/center_2016_12_01_13_43_26_675.jpg, IMG/left_2016_12_01_13_43_26_675.jpg, IMG/right_2016_12_01_13_43_26_675.jpg,0,0.9855326,0,30.18633
IMG/center_2016_12_01_13_43_26_776.jpg, IMG/left_2016_12_01_13_43_26_776.jpg, IMG/right_2016_12_01_13_43_26_776.jpg,0,0.9855326,0,30.18634
IMG/center_2016_12_01_13_43_26_879.jpg, IMG/left_2016_12_01_13_43_26_879.jpg, IMG/right_2016_12_01_13_43_26_879.jpg,0,0.9855326,0,30.18636
IMG/center_2016_12_01_13_43_26_982.jpg, IMG/left_2016_12_01_13_43_26_982.jpg, IMG/right_2016_12_01_13_43_26_982.jpg,0,0.9855326,0,30.18635
IMG/center_2016_12_01_13_43_27_084.jpg, IMG/left_2016_12_01_13_43_27_084.jpg, IMG/right_2016_12_01_13_43_27_084.jpg,0,0.9855326,0,30.18633
IMG/center_2016_12_01_13_43_27_185.jpg, IMG/left_2016_12_01_13_43_27_185.jpg, IMG/right_2016_12_01_13_43_27_185.jpg,0,0.9855326,0,30.18633
IMG/center_2016_12_01_13_43_27_288.jpg, IMG/left_2016_12_01_13_43_27_288.jpg, IMG/right_2016_12_01_13_43_27_288.jpg,0,0.9855326,0,30.18635
IMG/center_2016_12_01_13_43_27_391.jpg, IMG/left_2016_12_01_13_43_27_391.jpg, IMG/right_2016_12_01_13_43_27_391.jpg,0,0.9855326,0,30.18633
IMG/center_2016_12_01_13_43_27_492.jpg, IMG/left_2016_12_01_13_43_27_492.jpg, IMG/right_2016_12_01_13_43_27_492.jpg,0,0.9855326,0,30.18633
IMG/center_2016_12_01_13_43_27_594.jpg, IMG/left_2016_12_01_13_43_27_594.jpg, IMG/right_2016_12_01_13_43_27_594.jpg,0,0.9855326,0,30.18635
IMG/center_2016_12_01_13_43_27_697.jpg, IMG/left_2016_12_01_13_43_27_697.jpg, IMG/right_2016_12_01_13_43_27_697.jpg,0,0.9855326,0,30.18635
IMG/center_2016_12_01_13_43_27_798.jpg, IMG/left_2016_12_01_13_43_27_798.jpg, IMG/right_2016_12_01_13_43_27_798.jpg,-0.04076847,0.9855326,0,30.18594
IMG/center_2016_12_01_13_43_27_898.jpg, IMG/left_2016_12_01_13_43_27_898.jpg, IMG/right_2016_12_01_13_43_27_898.jpg,-0.05026283,0.9855326,0,30.12254
IMG/center_2016_12_01_13_43_27_999.jpg, IMG/left_2016_12_01_13_43_27_999.jpg, IMG/right_2016_12_01_13_43_27_999.jpg,-0.05026283,0.9855326,0,30.63181
IMG/center_2016_12_01_13_43_28_100.jpg, IMG/left_2016_12_01_13_43_28_100.jpg, IMG/right_2016_12_01_13_43_28_100.jpg,-0.05026283,0.9855326,0,30.07724
IMG/center_2016_12_01_13_43_28_204.jpg, IMG/left_2016_12_01_13_43_28_204.jpg, IMG/right_2016_12_01_13_43_28_204.jpg,-0.05026283,0.9855326,0,30.22038
IMG/center_2016_12_01_13_43_28_306.jpg, IMG/left_2016_12_01_13_43_28_306.jpg, IMG/right_2016_12_01_13_43_28_306.jpg,-0.05026283,0.9855326,0,30.17653
IMG/center_2016_12_01_13_43_28_407.jpg, IMG/left_2016_12_01_13_43_28_407.jpg, IMG/right_2016_12_01_13_43_28_407.jpg,-0.05975719,0.9855326,0,30.18548
IMG/center_2016_12_01_13_43_28_509.jpg, IMG/left_2016_12_01_13_43_28_509.jpg, IMG/right_2016_12_01_13_43_28_509.jpg,-0.05975719,0.9855326,0,30.18689
IMG/center_2016_12_01_13_43_28_610.jpg, IMG/left_2016_12_01_13_43_28_610.jpg, IMG/right_2016_12_01_13_43_28_610.jpg,-0.06925154,0.9855326,0,30.1866
IMG/center_2016_12_01_13_43_28_710.jpg, IMG/left_2016_12_01_13_43_28_710.jpg, IMG/right_2016_12_01_13_43_28_710.jpg,-0.05975719,0.9855326,0,30.18663
IMG/center_2016_12_01_13_43_28_812.jpg, IMG/left_2016_12_01_13_43_28_812.jpg, IMG/right_2016_12_01_13_43_28_812.jpg,-0.06925154,0.9855326,0,30.18642
IMG/center_2016_12_01_13_43_28_912.jpg, IMG/left_2016_12_01_13_43_28_912.jpg, IMG/right_2016_12_01_13_43_28_912.jpg,-0.05975719,0.9855326,0,30.18658
IMG/center_2016_12_01_13_43_29_013.jpg, IMG/left_2016_12_01_13_43_29_013.jpg, IMG/right_2016_12_01_13_43_29_013.jpg,-0.0122854,0.9855326,0,30.1867
IMG/center_2016_12_01_13_43_29_117.jpg, IMG/left_2016_12_01_13_43_29_117.jpg, IMG/right_2016_12_01_13_43_29_117.jpg,0,0.9855326,0,30.18662
IMG/center_2016_12_01_13_43_29_218.jpg, IMG/left_2016_12_01_13_43_29_218.jpg, IMG/right_2016_12_01_13_43_29_218.jpg,0,0.9855326,0,30.18659
IMG/center_2016_12_01_13_43_29_321.jpg, IMG/left_2016_12_01_13_43_29_321.jpg, IMG/right_2016_12_01_13_43_29_321.jpg,0,0.9855326,0,30.18663
IMG/center_2016_12_01_13_43_29_423.jpg, IMG/left_2016_12_01_13_43_29_423.jpg, IMG/right_2016_12_01_13_43_29_423.jpg,0,0.9855326,0,30.18659
IMG/center_2016_12_01_13_43_29_523.jpg, IMG/left_2016_12_01_13_43_29_523.jpg, IMG/right_2016_12_01_13_43_29_523.jpg,0,0.9855326,0,30.18664
IMG/center_2016_12_01_13_43_29_624.jpg, IMG/left_2016_12_01_13_43_29_624.jpg, IMG/right_2016_12_01_13_43_29_624.jpg,0,0.9855326,0,30.18665
IMG/center_2016_12_01_13_43_29_727.jpg, IMG/left_2016_12_01_13_43_29_727.jpg, IMG/right_2016_12_01_13_43_29_727.jpg,0,0.9855326,0,30.18664
IMG/center_2016_12_01_13_43_29_827.jpg, IMG/left_2016_12_01_13_43_29_827.jpg, IMG/right_2016_12_01_13_43_29_827.jpg,0.01391724,0.9855326,0,30.18667
IMG/center_2016_12_01_13_43_29_930.jpg, IMG/left_2016_12_01_13_43_29_930.jpg, IMG/right_2016_12_01_13_43_29_930.jpg,0.01391724,0.9855326,0,30.18662
IMG/center_2016_12_01_13_43_30_031.jpg, IMG/left_2016_12_01_13_43_30_031.jpg, IMG/right_2016_12_01_13_43_30_031.jpg,0.01391724,0.9855326,0,30.1867
IMG/center_2016_12_01_13_43_30_134.jpg, IMG/left_2016_12_01_13_43_30_134.jpg, IMG/right_2016_12_01_13_43_30_134.jpg,0.01391724,0.9855326,0,30.18662
IMG/center_2016_12_01_13_43_30_236.jpg, IMG/left_2016_12_01_13_43_30_236.jpg, IMG/right_2016_12_01_13_43_30_236.jpg,0.004348711,0.9855326,0,30.18663
IMG/center_2016_12_01_13_43_30_337.jpg, IMG/left_2016_12_01_13_43_30_337.jpg, IMG/right_2016_12_01_13_43_30_337.jpg,0,0.9855326,0,30.18664
IMG/center_2016_12_01_13_43_30_438.jpg, IMG/left_2016_12_01_13_43_30_438.jpg, IMG/right_2016_12_01_13_43_30_438.jpg,0,0.9855326,0,30.18662
IMG/center_2016_12_01_13_43_30_540.jpg, IMG/left_2016_12_01_13_43_30_540.jpg, IMG/right_2016_12_01_13_43_30_540.jpg,0,0.9855326,0,30.18663
IMG/center_2016_12_01_13_43_30_641.jpg, IMG/left_2016_12_01_13_43_30_641.jpg, IMG/right_2016_12_01_13_43_30_641.jpg,0,0.9855326,0,30.18661
IMG/center_2016_12_01_13_43_30_741.jpg, IMG/left_2016_12_01_13_43_30_741.jpg, IMG/right_2016_12_01_13_43_30_741.jpg,-0.06925154,0.9855326,0,30.18558
IMG/center_2016_12_01_13_43_30_842.jpg, IMG/left_2016_12_01_13_43_30_842.jpg, IMG/right_2016_12_01_13_43_30_842.jpg,-0.06925154,0.9855326,0,30.18609
IMG/center_2016_12_01_13_43_30_944.jpg, IMG/left_2016_12_01_13_43_30_944.jpg, IMG/right_2016_12_01_13_43_30_944.jpg,-0.0787459,0.9855326,0,30.18615
IMG/center_2016_12_01_13_43_31_047.jpg, IMG/left_2016_12_01_13_43_31_047.jpg, IMG/right_2016_12_01_13_43_31_047.jpg,-0.0787459,0.9855326,0,30.18633
IMG/center_2016_12_01_13_43_31_150.jpg, IMG/left_2016_12_01_13_43_31_150.jpg, IMG/right_2016_12_01_13_43_31_150.jpg,-0.0787459,0.9855326,0,30.18642
IMG/center_2016_12_01_13_43_31_250.jpg, IMG/left_2016_12_01_13_43_31_250.jpg, IMG/right_2016_12_01_13_43_31_250.jpg,-0.08824026,0.9855326,0,30.18625
IMG/center_2016_12_01_13_43_31_352.jpg, IMG/left_2016_12_01_13_43_31_352.jpg, IMG/right_2016_12_01_13_43_31_352.jpg,-0.1926782,0.9855326,0,30.18208
IMG/center_2016_12_01_13_43_31_455.jpg, IMG/left_2016_12_01_13_43_31_455.jpg, IMG/right_2016_12_01_13_43_31_455.jpg,-0.2781274,0.9855326,0,30.17719
IMG/center_2016_12_01_13_43_31_555.jpg, IMG/left_2016_12_01_13_43_31_555.jpg, IMG/right_2016_12_01_13_43_31_555.jpg,-0.2971161,0.9855326,0,30.17975
IMG/center_2016_12_01_13_43_31_659.jpg, IMG/left_2016_12_01_13_43_31_659.jpg, IMG/right_2016_12_01_13_43_31_659.jpg,-0.2971161,0.9855326,0,30.18251
IMG/center_2016_12_01_13_43_31_761.jpg, IMG/left_2016_12_01_13_43_31_761.jpg, IMG/right_2016_12_01_13_43_31_761.jpg,-0.2971161,0.9855326,0,30.18339
IMG/center_2016_12_01_13_43_31_863.jpg, IMG/left_2016_12_01_13_43_31_863.jpg, IMG/right_2016_12_01_13_43_31_863.jpg,-0.2971161,0.9855326,0,30.18427
IMG/center_2016_12_01_13_43_31_963.jpg, IMG/left_2016_12_01_13_43_31_963.jpg, IMG/right_2016_12_01_13_43_31_963.jpg,-0.2971161,0.9855326,0,30.18458
IMG/center_2016_12_01_13_43_32_064.jpg, IMG/left_2016_12_01_13_43_32_064.jpg, IMG/right_2016_12_01_13_43_32_064.jpg,-0.2971161,0.9855326,0,30.18469
IMG/center_2016_12_01_13_43_32_168.jpg, IMG/left_2016_12_01_13_43_32_168.jpg, IMG/right_2016_12_01_13_43_32_168.jpg,-0.2971161,0.9855326,0,30.18458
IMG/center_2016_12_01_13_43_32_268.jpg, IMG/left_2016_12_01_13_43_32_268.jpg, IMG/right_2016_12_01_13_43_32_268.jpg,-0.08824026,0.9855326,0,30.18989
IMG/center_2016_12_01_13_43_32_370.jpg, IMG/left_2016_12_01_13_43_32_370.jpg, IMG/right_2016_12_01_13_43_32_370.jpg,0,0.9855326,0,30.18539
IMG/center_2016_12_01_13_43_32_470.jpg, IMG/left_2016_12_01_13_43_32_470.jpg, IMG/right_2016_12_01_13_43_32_470.jpg,0,0.9855326,0,30.18648
IMG/center_2016_12_01_13_43_32_570.jpg, IMG/left_2016_12_01_13_43_32_570.jpg, IMG/right_2016_12_01_13_43_32_570.jpg,0,0.9855326,0,30.1865
IMG/center_2016_12_01_13_43_32_673.jpg, IMG/left_2016_12_01_13_43_32_673.jpg, IMG/right_2016_12_01_13_43_32_673.jpg,0,0.9855326,0,30.18652
IMG/center_2016_12_01_13_43_32_775.jpg, IMG/left_2016_12_01_13_43_32_775.jpg, IMG/right_2016_12_01_13_43_32_775.jpg,0,0.9855326,0,30.18561
IMG/center_2016_12_01_13_43_32_876.jpg, IMG/left_2016_12_01_13_43_32_876.jpg, IMG/right_2016_12_01_13_43_32_876.jpg,0,0.9855326,0,30.188
IMG/center_2016_12_01_13_43_32_976.jpg, IMG/left_2016_12_01_13_43_32_976.jpg, IMG/right_2016_12_01_13_43_32_976.jpg,0,0.9855326,0,30.18641
IMG/center_2016_12_01_13_43_33_078.jpg, IMG/left_2016_12_01_13_43_33_078.jpg, IMG/right_2016_12_01_13_43_33_078.jpg,-0.1167233,0.9855326,0,30.18447
IMG/center_2016_12_01_13_43_33_180.jpg, IMG/left_2016_12_01_13_43_33_180.jpg, IMG/right_2016_12_01_13_43_33_180.jpg,-0.2021725,0.9855326,0,30.17965
IMG/center_2016_12_01_13_43_33_283.jpg, IMG/left_2016_12_01_13_43_33_283.jpg, IMG/right_2016_12_01_13_43_33_283.jpg,-0.2306556,0.9855326,0,30.1811
IMG/center_2016_12_01_13_43_33_385.jpg, IMG/left_2016_12_01_13_43_33_385.jpg, IMG/right_2016_12_01_13_43_33_385.jpg,-0.2496443,0.9855326,0,30.18222
IMG/center_2016_12_01_13_43_33_488.jpg, IMG/left_2016_12_01_13_43_33_488.jpg, IMG/right_2016_12_01_13_43_33_488.jpg,-0.3161048,0.9855326,0,30.17964
IMG/center_2016_12_01_13_43_33_588.jpg, IMG/left_2016_12_01_13_43_33_588.jpg, IMG/right_2016_12_01_13_43_33_588.jpg,-0.3161048,0.9855326,0,30.18233
IMG/center_2016_12_01_13_43_33_689.jpg, IMG/left_2016_12_01_13_43_33_689.jpg, IMG/right_2016_12_01_13_43_33_689.jpg,-0.3161048,0.9855326,0,30.18348
IMG/center_2016_12_01_13_43_33_789.jpg, IMG/left_2016_12_01_13_43_33_789.jpg, IMG/right_2016_12_01_13_43_33_789.jpg,-0.3161048,0.9855326,0,30.18341
IMG/center_2016_12_01_13_43_33_891.jpg, IMG/left_2016_12_01_13_43_33_891.jpg, IMG/right_2016_12_01_13_43_33_891.jpg,-0.3350936,0.9855326,0,30.18237
IMG/center_2016_12_01_13_43_33_994.jpg, IMG/left_2016_12_01_13_43_33_994.jpg, IMG/right_2016_12_01_13_43_33_994.jpg,-0.3540823,0.9855326,0,30.18158
IMG/center_2016_12_01_13_43_34_096.jpg, IMG/left_2016_12_01_13_43_34_096.jpg, IMG/right_2016_12_01_13_43_34_096.jpg,-0.373071,0.9855326,0,30.1802
IMG/center_2016_12_01_13_43_34_198.jpg, IMG/left_2016_12_01_13_43_34_198.jpg, IMG/right_2016_12_01_13_43_34_198.jpg,-0.373071,0.9855326,0,30.18035
IMG/center_2016_12_01_13_43_34_300.jpg, IMG/left_2016_12_01_13_43_34_300.jpg, IMG/right_2016_12_01_13_43_34_300.jpg,-0.373071,0.9855326,0,30.18206
IMG/center_2016_12_01_13_43_34_402.jpg, IMG/left_2016_12_01_13_43_34_402.jpg, IMG/right_2016_12_01_13_43_34_402.jpg,-0.2971161,0.9855326,0,30.19038
IMG/center_2016_12_01_13_43_34_505.jpg, IMG/left_2016_12_01_13_43_34_505.jpg, IMG/right_2016_12_01_13_43_34_505.jpg,-0.2876218,0.9855326,0,30.18727
IMG/center_2016_12_01_13_43_34_608.jpg, IMG/left_2016_12_01_13_43_34_608.jpg, IMG/right_2016_12_01_13_43_34_608.jpg,-0.1547008,0.9855326,0,30.19083
IMG/center_2016_12_01_13_43_34_711.jpg, IMG/left_2016_12_01_13_43_34_711.jpg, IMG/right_2016_12_01_13_43_34_711.jpg,0,0.9855326,0,30.18513
IMG/center_2016_12_01_13_43_34_813.jpg, IMG/left_2016_12_01_13_43_34_813.jpg, IMG/right_2016_12_01_13_43_34_813.jpg,0.05219137,0.9855326,0,30.18431
IMG/center_2016_12_01_13_43_34_914.jpg, IMG/left_2016_12_01_13_43_34_914.jpg, IMG/right_2016_12_01_13_43_34_914.jpg,0.05219137,0.9855326,0,30.1858
IMG/center_2016_12_01_13_43_35_015.jpg, IMG/left_2016_12_01_13_43_35_015.jpg, IMG/right_2016_12_01_13_43_35_015.jpg,0.04262284,0.9855326,0,30.18585
IMG/center_2016_12_01_13_43_35_117.jpg, IMG/left_2016_12_01_13_43_35_117.jpg, IMG/right_2016_12_01_13_43_35_117.jpg,0.04262284,0.9855326,0,30.18653
IMG/center_2016_12_01_13_43_35_219.jpg, IMG/left_2016_12_01_13_43_35_219.jpg, IMG/right_2016_12_01_13_43_35_219.jpg,0.02348577,0.9855326,0,30.18671
IMG/center_2016_12_01_13_43_35_320.jpg, IMG/left_2016_12_01_13_43_35_320.jpg, IMG/right_2016_12_01_13_43_35_320.jpg,0.01391724,0.9855326,0,30.18664
IMG/center_2016_12_01_13_43_35_423.jpg, IMG/left_2016_12_01_13_43_35_423.jpg, IMG/right_2016_12_01_13_43_35_423.jpg,0,0.9855326,0,30.18669
IMG/center_2016_12_01_13_43_35_527.jpg, IMG/left_2016_12_01_13_43_35_527.jpg, IMG/right_2016_12_01_13_43_35_527.jpg,0,0.9855326,0,30.18665
IMG/center_2016_12_01_13_43_35_627.jpg, IMG/left_2016_12_01_13_43_35_627.jpg, IMG/right_2016_12_01_13_43_35_627.jpg,0,0.9855326,0,30.1867
IMG/center_2016_12_01_13_43_35_729.jpg, IMG/left_2016_12_01_13_43_35_729.jpg, IMG/right_2016_12_01_13_43_35_729.jpg,0,0.9855326,0,30.18664
IMG/center_2016_12_01_13_43_35_831.jpg, IMG/left_2016_12_01_13_43_35_831.jpg, IMG/right_2016_12_01_13_43_35_831.jpg,-0.06925154,0.9855326,0,30.18575
IMG/center_2016_12_01_13_43_35_934.jpg, IMG/left_2016_12_01_13_43_35_934.jpg, IMG/right_2016_12_01_13_43_35_934.jpg,-0.05975719,0.9855326,0,30.18634
IMG/center_2016_12_01_13_43_36_035.jpg, IMG/left_2016_12_01_13_43_36_035.jpg, IMG/right_2016_12_01_13_43_36_035.jpg,-0.05975719,0.9855326,0,30.18649
IMG/center_2016_12_01_13_43_36_137.jpg, IMG/left_2016_12_01_13_43_36_137.jpg, IMG/right_2016_12_01_13_43_36_137.jpg,-0.06925154,0.9855326,0,30.1863
IMG/center_2016_12_01_13_43_36_239.jpg, IMG/left_2016_12_01_13_43_36_239.jpg, IMG/right_2016_12_01_13_43_36_239.jpg,-0.08824026,0.9855326,0,30.18603
IMG/center_2016_12_01_13_43_36_342.jpg, IMG/left_2016_12_01_13_43_36_342.jpg, IMG/right_2016_12_01_13_43_36_342.jpg,-0.1262177,0.9855326,0,30.18508
IMG/center_2016_12_01_13_43_36_443.jpg, IMG/left_2016_12_01_13_43_36_443.jpg, IMG/right_2016_12_01_13_43_36_443.jpg,-0.1167233,0.9855326,0,30.18612
IMG/center_2016_12_01_13_43_36_546.jpg, IMG/left_2016_12_01_13_43_36_546.jpg, IMG/right_2016_12_01_13_43_36_546.jpg,-0.1167233,0.9855326,0,30.18623
